Rank,Name,Year,Position,Binary_SP,WAR_z,완투_z,완봉_z,승_z,패_z,세이브_z,홀드_z,이닝_z,자책점_z,4구_z,삼진_z,ERA_z,RA9_z,rRA9_z,rRA9pf_z,FIP_z,WHIP_z
3918,조상우,2021,P,0,-0.059594065,-0.231799522,-0.180871415,0.823944393,0.694642045,2.319036112,0.306916111,-0.266941385,-0.525236518,-0.371081486,0.044143899,-0.670591226,-0.760665693,-0.53459974,-0.506999853,-0.919214301,-1.255149813
3919,정찬헌,2023,P,1,-0.102705471,6.261385669,0,-0.41327093,1.597598739,-0.288318083,-0.588359682,0.235647304,0.602039212,-0.748941032,-0.346182618,0.083942959,-0.066393477,-0.132239672,-0.015291229,-0.501377144,-1.072261429
3920,이상민,2024,P,0,-0.077666181,-0.162486387,-0.137365106,-0.363529093,-0.777449704,-0.097062039,0.774016484,-0.641053152,-0.934796686,-1.243284076,-0.907241664,-0.763261633,-0.9686673,-1.172608858,-1.145602786,-0.173741446,-1.117249521
3921,라이블리,2021,P,1,-0.071893027,-0.231799522,-0.180871415,-0.831469,-0.688355691,-0.249886066,-0.574566193,-0.513931947,-0.630956586,-0.723475414,-0.175466454,-0.400658508,-0.474603381,-0.628020402,-0.699666632,-0.583133011,-1.340105087
3922,한승혁,2024,P,0,-0.077666181,-0.162486387,-0.137365106,0.48911187,0.624241586,-0.295808119,2.599090247,0.106602801,0.206847601,1.065432373,0.359994943,-0.227509831,-0.206831614,-0.344401146,-0.371963643,-0.827423945,-0.007066039
3923,박영현,2022,P,0,-0.11636511,-0.174088538,-0.122172453,-0.964069547,-0.742491554,-0.297496751,-0.2570689,-0.211346797,-0.319305383,-0.19527671,0.107794404,-0.460023002,-0.53863453,-0.415156041,-0.556121672,-0.803523825,-0.629434564
3924,이현승,2021,P,0,-0.078042509,-0.231799522,-0.180871415,0.548042161,-0.688355691,-0.249886066,0.659509033,-0.740528793,-1.159556925,-1.134601665,-0.614687162,-1.404618793,-1.373017829,-1.338017436,-1.216577503,-1.536665973,-1.736563032
3925,스파크맨,2022,P,1,-0.122027171,-0.174088538,-0.122172453,-0.407295385,0.172847224,-0.297496751,-0.583225068,0.472059194,1.18089477,1.376700807,0.900123454,0.535484844,0.484716282,0.211477216,0.100519964,-0.581183655,0.65282283
3926,김태훈,2021,P,0,-0.08419199,-0.231799522,-0.180871415,-0.279664535,0.348892611,-0.078624588,2.24617718,0.0502942,0.26766399,0.744832622,0.0929462,0.035022371,0.021535941,-0.268350853,-0.351926591,0.612691112,0.132452995
3927,최지민,2023,P,0,-0.126470082,-0.158918418,0,0.692434075,-0.158195305,0.206641572,1.38150754,-0.056840904,-0.818937467,0.13141669,-0.110555512,-1.413053898,-1.410875134,-0.396500979,-0.343062574,-0.120282659,-0.978967757
3928,우규민,2021,P,0,-0.096490953,-0.231799522,-0.180871415,-0.003762303,0.003143177,0.092636891,3.656548867,-0.153642962,-0.472376485,-0.9584047,-0.248669905,-0.751097475,-0.599755643,-0.357100482,-0.441211196,-0.731634046,-0.518870772
3929,이승호,2022,P,0,-0.133351292,-0.174088538,-0.122172453,-0.128908304,-0.437378628,1.384727217,1.047555769,-0.234126997,-0.371036423,0.28315123,-0.148547347,-0.508290049,-0.777787165,-0.574562746,-0.489905708,0.588160942,-0.178911696
3930,라우어,2024,P,1,-0.107982501,-0.162486387,-0.137365106,-0.363529093,-0.427026882,-0.295808119,-0.553309889,-0.54353281,-0.623439153,-0.810399742,-0.297993295,-0.274921495,-0.507084502,-0.662253835,-0.623948964,-1.063694728,-0.737449909
3931,김범수,2021,P,0,-0.108789916,-0.231799522,-0.180871415,0.272139929,2.077639781,-0.078624588,1.012101955,0.326742352,0.743404295,0.979761908,0.605370359,0.153413914,0.097521243,-0.230982588,-0.19215414,-0.942661833,0.019179297
3932,안영명,2021,P,0,-0.108789916,-0.231799522,-0.180871415,-0.831469,-0.688355691,-0.249886066,0.130619651,-0.468612578,-0.578096552,-0.840940057,-0.321873357,-0.386451522,-0.470133657,-0.763480363,-0.831243945,-1.200584683,-1.594970909
3933,한재승,2024,P,0,-0.114045765,-0.162486387,-0.137365106,-0.647742747,-0.427026882,-0.295808119,0.442184891,-0.290444304,-0.571546231,0.271811094,-0.127403752,-0.730073469,-0.847669868,-0.581671463,-0.562057833,-0.709288554,-0.591373135
3934,가빌리오,2021,P,1,-0.108789916,-0.231799522,-0.180871415,0.823944393,0.348892611,-0.249886066,-0.574566193,0.573732915,1.377724701,0.27497405,0.605370359,0.456496264,0.26737074,0.147371095,0.071000485,-0.622212231,-0.292323375
3935,조상우,2024,P,0,-0.120109029,-0.162486387,-0.137365106,-0.931956401,-0.777449704,0.896668361,0.93993228,-0.427437165,-0.882903764,-0.23322063,-0.32236323,-1.104625614,-0.986592846,-0.814464983,-0.641632144,-0.969186415,-0.299219587
3936,김성진,2023,P,0,-0.150234692,-0.158918418,0,-0.136844679,-0.158195305,-0.288318083,0.560729531,-0.33119031,-0.522900659,0.063696865,-0.267640249,-0.547869403,-0.821969945,-0.600202403,-0.526392309,0.2794018,-0.139324708
3937,한두솔,2024,P,0,-0.126172293,-0.162486387,-0.137365106,-0.363529093,-0.777449704,-0.295808119,-0.055562499,0.034623501,0.103061757,0.56040065,0.457474682,-0.236992164,0.003793546,-0.290679564,-0.385226029,-1.292089818,-0.123927458
3938,김도규,2022,P,0,-0.161661596,-0.174088538,-0.122172453,0.149478777,0.172847224,0.207170439,0.721399602,-0.215488651,-0.319305383,-0.263623559,-0.125243552,-0.429856097,-0.216056556,-0.387672126,-0.418171748,-0.828228288,-0.525467748
3939,임정호,2024,P,0,-0.132235557,-0.162486387,-0.137365106,-0.647742747,0.974664409,0.101684041,0.93993228,-0.060574928,-0.208295776,0.127516316,-0.078663882,-0.516720981,-0.368161524,-0.411553122,-0.367542848,-0.81167256,-0.50372707
3940,최승용,2022,P,0,-0.161661596,-0.174088538,-0.122172453,-0.128908304,1.088186002,-0.297496751,0.232165351,0.656371719,1.439549969,1.376700807,0.317528565,0.529451464,0.395729255,-0.030381234,0.072929979,0.159950244,0.410233593
3941,한승주,2023,P,0,-0.162116998,-0.158918418,0,-0.689697182,0.192963504,-0.288318083,-0.260048478,0.194834996,0.18758768,0.470015813,0.177433173,-0.371417302,-0.438626002,-0.209315887,-0.23750909,0.009847165,0.202752089
3942,김유영,2024,P,0,-0.138298821,-0.162486387,-0.137365106,-0.647742747,-0.427026882,-0.097062039,0.442184891,-0.241684134,-0.571546231,-0.521810186,-0.176143621,-0.82015563,-0.430900934,-0.559287471,-0.495745906,-1.142451656,-0.679019199
3943,문승원,2023,P,0,-0.16805815,-0.158918418,0,0.416007824,1.597598739,-0.123331531,0.889040734,0.983872955,1.963808529,0.740895112,0.439241068,0.357159115,0.344729013,0.187076074,0.090262255,0.372351675,0.420437324
3944,이상동,2023,P,0,-0.173999303,-0.158918418,0,0.139581572,-0.860512922,-0.288318083,-0.42420408,-0.485370141,-0.582108021,-0.613501382,-0.136736302,-0.354341292,-0.510850223,-0.578180627,-0.687500259,-0.928946566,-0.108226818
3945,정현수,2024,P,0,-0.144362085,-0.162486387,-0.137365106,-0.647742747,-0.777449704,-0.295808119,-0.387394093,-0.798943229,-0.986689608,-0.810399742,-0.590432512,-0.450344652,-0.672895799,-0.899524153,-0.999716547,-1.465355059,-0.766665263
3946,김상수,2021,P,0,-0.139537322,-0.231799522,-0.180871415,0.272139929,0.003143177,0.777682805,0.306916111,0.052560168,0.320524024,0.27497405,-0.029059552,0.091850312,-0.130434662,-0.198285356,-0.304934694,0.542348517,0.500592516
3947,요키시,2023,P,1,-0.173999303,-0.158918418,0,0.416007824,-0.158195305,-0.288318083,-0.588359682,0.081467473,0.246795042,-0.681221207,0.072710014,-0.120969158,-0.027503512,-0.060668901,0.023596897,-1.105551327,-0.170422599
3948,최민준,2022,P,0,-0.178647778,-0.174088538,-0.122172453,0.427865858,0.172847224,-0.297496751,0.232165351,0.138639908,0.146273975,0.76157917,-0.055332165,-0.285054956,-0.060329259,-0.129323327,-0.25263184,0.835205575,-0.768056985
3949,고효준,2023,P,0,-0.179940456,-0.158918418,0,0.139581572,-0.860512922,-0.288318083,1.545663141,-0.081781759,0.069172957,1.214933885,0.465421857,-0.058357123,-0.171951954,-0.308413877,-0.387506146,-0.380542307,0.171654199
3950,김기중,2023,P,0,-0.179940456,-0.158918418,0,-0.689697182,-0.158195305,-0.288318083,-0.42420408,-0.124861418,0.069172957,0.334576164,-0.058193933,0.01563892,0.083610675,-0.280886657,-0.281952662,0.232926863,0.078360527
3951,임준형,2021,P,1,-0.151836285,-0.231799522,-0.180871415,-0.555566768,-1.034105125,-0.249886066,-0.574566193,-0.742794762,-1.000976823,-1.252066308,-0.590286011,-0.836339386,-1.006500492,-1.267951939,-1.085000191,-1.825852199,-0.943647142
3952,송은범,2021,P,0,-0.151836285,-0.231799522,-0.180871415,-0.279664535,-0.342606257,-0.249886066,0.130619651,-0.423293209,-0.525236518,-0.723475414,-0.639088312,-0.376980199,-0.465663934,-0.726112098,-0.662073114,-0.551869636,-0.830373443
3953,박민호,2021,P,0,-0.157985766,-0.231799522,-0.180871415,0.272139929,-1.034105125,-0.249886066,0.306916111,-0.334920439,-0.525236518,-0.840940057,-0.639088312,-0.552199683,-0.639983155,-0.431837012,-0.535194991,-0.121998219,-0.518870772
3954,최민준,2021,P,0,-0.157985766,-0.231799522,-0.180871415,-0.003762303,0.003143177,-0.249886066,0.130619651,0.68476537,1.536304803,1.44962048,0.410161155,0.456496264,0.213734057,0.17072626,0.061602105,0.604875268,0.302363543
3955,최동환,2023,P,0,-0.197763914,-0.158918418,0,-0.966123433,-1.211671731,-0.123331531,-0.42420408,-0.442290482,-0.759730106,-0.478061733,-0.73889446,-0.804009549,-0.716411468,-0.688289505,-0.609724007,-0.027332785,-0.388107834
3956,한현희,2023,P,0,-0.197763914,-0.158918418,0,0.692434075,3.002233973,-0.288318083,-0.095892876,0.96119945,2.082223252,1.350373534,0.674868173,0.482383187,0.472510328,0.275163176,0.195815739,0.493186511,0.296045761
3957,김택형,2022,P,0,-0.19563396,-0.174088538,-0.122172453,-0.128908304,0.47796015,2.562283994,1.047555769,-0.027034272,0.301467094,-0.058583013,0.270920973,0.30018299,-0.032520813,-0.156807242,-0.318847803,-0.292964916,-0.525467748
3958,김인범,2024,P,1,-0.168615141,-0.162486387,-0.137365106,-0.363529093,1.325087232,-0.295808119,-0.553309889,0.127500017,0.362526368,0.56040065,-0.541692642,-0.052086675,-0.170980523,-0.232481184,-0.150923888,1.165126325,0.168226089
3959,최성훈,2022,P,0,-0.19563396,-0.174088538,-0.122172453,-0.964069547,-1.04760448,-0.297496751,0.395243434,-0.586184629,-0.991808901,-0.67370465,-0.66123085,-1.365030134,-1.267215814,-1.0088086,-0.914791472,-0.490600623,-1.322546669
3960,고우석,2023,P,0,-0.197763914,-0.158918418,0,-0.136844679,1.597598739,2.18648019,-0.588359682,-0.399210823,-0.582108021,-0.139462609,0.282156331,-0.52510139,-0.683077212,-0.479082637,-0.443060612,-1.523825761,-0.481401506
3961,이승헌,2021,P,1,-0.170284729,-0.231799522,-0.180871415,-0.831469,0.003143177,-0.249886066,-0.574566193,0.032166452,0.531964159,1.038494229,-0.346274507,0.413875309,0.3165377,0.105331797,-0.060576828,0.58924358,0.897050461
3962,이정용,2022,P,0,-0.206958081,-0.174088538,-0.122172453,0.149478777,0.172847224,-0.129274354,3.004492773,-0.047743544,-0.267574344,-0.331970407,-0.24176253,-0.65309119,-0.577566354,-0.338201079,-0.280221825,-0.523539907,-0.906679406
3963,이채호,2022,P,0,-0.212620142,-0.174088538,-0.122172453,0.427865858,-1.04760448,-0.297496751,-0.093990817,-0.521985884,-0.784884741,-0.67370465,-0.428192894,-0.888393045,-0.994693043,-0.640524142,-0.710625586,-1.042333637,-1.183924248
3964,임정호,2021,P,0,-0.182583692,-0.231799522,-0.180871415,-0.831469,0.348892611,-0.249886066,1.540991337,-0.489006294,-0.578096552,-0.018687557,-0.51708256,-0.35330189,-0.085737426,-0.599994204,-0.605682837,0.362584106,0.670503064
3965,이태양,2021,P,0,-0.188733173,-0.231799522,-0.180871415,0.548042161,2.423389215,-0.249886066,0.130619651,1.074511945,2.064905141,0.392438693,0.410161155,0.394932662,0.15562765,0.231449691,0.127390762,1.042562529,-0.150731251
3966,몽고메리,2021,P,1,-0.188733173,-0.231799522,-0.180871415,-0.279664535,0.694642045,-0.249886066,-0.574566193,-0.085663908,0.214803956,0.744832622,0.239353103,0.22444884,0.146688203,0.002569068,-0.093471156,-0.356473537,0.189089845
3967,김민규,2024,P,0,-0.192868197,-0.162486387,-0.137365106,-0.931956401,-0.777449704,-0.295808119,-0.553309889,-0.757148797,-0.986689608,-0.305368019,-0.73665212,-0.564132645,-0.457789252,-0.774173797,-0.800780768,1.425024186,0.197441444
3968,장민재,2024,P,0,-0.198931461,-0.162486387,-0.137365106,-0.647742747,-0.777449704,-0.295808119,-0.553309889,-0.664272281,-1.090475452,-1.171136687,-0.78539199,-1.142554945,-1.327178211,-0.957722533,-0.986454162,-0.662034397,0.635671766
3969,박치국,2023,P,0,-0.23341083,-0.158918418,0,0.416007824,-0.158195305,0.04165502,1.217351938,-0.213288086,-0.404485936,-0.207182434,-0.005832354,-0.576329419,-0.755301433,-0.457060862,-0.370839807,-0.882471629,-0.294814162
3970,이창재,2021,P,0,-0.201032136,-0.231799522,-0.180871415,-0.279664535,-1.034105125,-0.249886066,-0.574566193,-0.670283771,-1.000976823,-0.899672379,-0.639088312,-1.03997284,-1.198698608,-0.978347886,-1.033309103,-1.442875845,-1.000283991
3971,이건욱,2023,P,0,-0.239351982,-0.158918418,0,-0.689697182,-1.211671731,-0.288318083,-0.588359682,-0.53071715,-1.114974275,0.063696865,-0.450905776,-1.430129907,-1.160868214,-0.710311281,-0.787498296,-0.399132282,-0.20152049
3972,시라카와,2024,P,1,-0.211057989,-0.162486387,-0.137365106,0.204898216,0.624241586,-0.295808119,-0.553309889,-0.011814757,0.258740523,0.704695428,-0.078663882,0.066442485,0.169604842,-0.075793239,-0.049245601,0.109783494,-0.036281394
3973,이용준,2023,P,0,-0.245293135,-0.158918418,0,-0.136844679,0.192963504,-0.288318083,-0.588359682,0.122279781,0.246795042,1.350373534,0.046529225,-0.172197188,0.066943547,0.08247264,0.068040469,0.521071474,0.109458417
3974,김서현,2024,P,0,-0.217121253,-0.162486387,-0.137365106,-0.647742747,-0.427026882,-0.295808119,1.105848077,-0.452978207,-0.77911792,0.632548039,-0.151773687,-0.829637963,-0.610156389,-0.613009052,-0.522270677,-0.740791325,0.080580025
3975,김성민,2021,P,0,-0.21948058,-0.231799522,-0.180871415,-0.279664535,0.003143177,-0.078624588,1.364694876,-0.217090079,-0.525236518,0.568635658,-0.224268755,-0.76530446,-0.595285919,-0.352429449,-0.290837125,0.58924358,0.330681968
3976,김동혁,2021,P,0,-0.21948058,-0.231799522,-0.180871415,-0.831469,0.694642045,-0.078624588,-0.574566193,0.594126631,1.007704464,0.509903336,-0.370675657,0.072907665,0.097521243,0.138029029,0.117992382,0.37039995,-0.150731251
3977,김범수,2022,P,0,-0.246592506,-0.174088538,-0.122172453,-0.128908304,1.088186002,-0.297496751,3.819883192,0.095150436,0.249736054,0.829926018,0.177705791,-0.03768634,-0.038082502,-0.184291157,-0.175379883,-0.210616705,0.132988751
3978,김민수,2024,P,0,-0.223184517,-0.162486387,-0.137365106,0.48911187,-0.076604059,-0.295808119,1.43767967,0.545444338,0.829562667,0.704695428,0.628064225,-0.146910002,0.062051569,-0.031025254,-0.084611962,-0.764418403,-0.50372707
3979,이대은,2021,P,0,-0.225630061,-0.231799522,-0.180871415,-0.003762303,-0.342606257,-0.078624588,1.012101955,-0.561517285,-0.789536688,-0.840940057,-0.565884861,-0.670591226,-0.46119421,-0.506573541,-0.572788509,-0.028208091,-0.915328717
3980,이민호,2022,P,1,-0.252254567,-0.174088538,-0.122172453,2.376575425,1.393298928,-0.297496751,-0.583225068,1.194812804,2.370708685,1.376700807,0.527262725,0.656152462,0.462469525,0.227967565,0.381937808,0.464638625,0.410233593
3981,이승현,2023,P,0,-0.25717544,-0.158918418,0,0.139581572,0.192963504,-0.288318083,1.709818743,-0.03643475,-0.226863851,-0.613501382,-0.162917091,-0.570637416,-0.427514583,-0.170777779,-0.220842751,-0.585032031,-0.419205724
3982,백승현,2021,P,0,-0.231779543,-0.231799522,-0.180871415,-0.831469,-1.034105125,-0.249886066,-0.398269732,-0.896880617,-1.212416959,-1.252066308,-0.858698666,-1.295698573,-1.440063684,-1.515516694,-1.465634559,-1.083347024,-1.510015635
3983,카펜터,2022,P,1,-0.263578688,-0.174088538,-0.122172453,-0.964069547,-0.742491554,-0.297496751,-0.583225068,-0.898894643,-1.14700202,-1.15213259,-0.824357419,-1.159895184,-1.100365138,-1.146228173,-1.179655325,-0.671766687,-0.248222906
3984,홍정우,2022,P,0,-0.263578688,-0.174088538,-0.122172453,0.427865858,-0.437378628,-0.297496751,-0.420146984,-0.729078609,-0.940077861,-0.67370465,-0.707838441,-0.834092617,-0.889020949,-0.810924413,-0.925827466,0.118776139,-0.906679406
3985,김영규,2021,P,0,-0.244078505,-0.231799522,-0.180871415,0.548042161,0.003143177,-0.249886066,0.483212572,0.16812456,0.584824193,0.157509408,-0.077861853,0.22444884,0.119869861,0.138029029,0.038106157,0.495453453,-0.094094402
3986,이승현,2022,P,0,-0.269240749,-0.174088538,-0.122172453,-0.964069547,-0.437378628,-0.297496751,1.53679002,-0.236197924,-0.060650185,-0.058583013,-0.265066325,0.155381849,-0.166001354,-0.184291157,-0.25263184,0.102306497,-0.213567301
3987,김성민,2024,P,0,-0.253500836,-0.162486387,-0.137365106,-0.079315438,0.273818764,-0.295808119,1.769511264,-0.288122392,-0.467760387,-0.449662797,-0.371103099,-0.554650312,-0.59671223,-0.510042688,-0.345438873,-0.307628223,-0.737449909
3988,장시환,2023,P,0,-0.280940051,-0.158918418,0,-0.41327093,-0.509354114,-0.123331531,0.560729531,-0.621411168,-0.878144829,-0.207182434,-0.634171302,-0.695861487,-0.966418388,-0.600202403,-0.587502221,0.158566964,0.047262636
3989,이호성,2023,P,0,-0.280940051,-0.158918418,0,-0.689697182,-1.211671731,-0.288318083,-0.588359682,-1.011395446,-1.351803722,-0.952100506,-0.974521566,-1.111377725,-1.371985168,-1.392986323,-1.504150898,0.297991775,-0.854576194
3990,심재민,2022,P,0,-0.286226931,-0.174088538,-0.122172453,0.149478777,-0.742491554,-0.297496751,0.395243434,-0.379091904,-0.474498503,-0.468664104,-0.684534646,-0.411755955,-0.572004665,-0.294226816,-0.357473782,0.357585951,-0.490812143
3991,장현식,2023,P,0,-0.292822356,-0.158918418,0,-0.41327093,-0.509354114,0.206641572,0.232418327,-0.240496291,-0.286071213,0.13141669,-0.110555512,-0.308805266,-0.294177559,-0.280886657,-0.204176411,0.214336888,0.420437324
3992,이상영,2021,P,0,-0.262526949,-0.231799522,-0.180871415,-0.555566768,-0.688355691,-0.249886066,-0.574566193,-0.130983277,-0.155216281,0.392438693,-0.370675657,-0.272795641,-0.15278328,-0.226311554,-0.102869535,1.284853691,0.132452995
3993,최동환,2022,P,0,-0.286226931,-0.174088538,-0.122172453,-0.964069547,-0.742491554,-0.297496751,-0.583225068,-0.236197924,-0.215843304,-0.400317256,-0.474800486,-0.170420719,-0.46633257,-0.365684994,-0.241595846,0.168185066,-0.768056985
3994,김민우,2024,P,1,-0.271690628,-0.162486387,-0.137365106,-0.647742747,-1.127872527,-0.295808119,-0.553309889,-1.05667556,-1.453725908,-1.243284076,-0.882871729,-1.574001087,-1.734984372,-1.750115858,-1.623048656,-0.197368524,-1.643125906
3995,김원중,2022,P,0,-0.291888992,-0.174088538,-0.122172453,-0.407295385,-0.132265702,2.562283994,-0.2570689,-0.381162831,-0.422767463,-0.468664104,0.224313382,-0.266954813,-0.321728651,-0.222768637,-0.313329806,-1.627005936,-0.560123354
3996,육청명,2024,P,1,-0.277753892,-0.162486387,-0.137365106,-0.647742747,0.624241586,-0.295808119,-0.553309889,-0.311341521,-0.208295776,-0.23322063,-0.712282186,-0.033122009,0.084458501,-0.120561223,-0.115557528,0.913104156,-0.007066039
3997,김윤식,2021,P,0,-0.274825912,-0.231799522,-0.180871415,1.099846626,0.348892611,-0.249886066,-0.398269732,0.236103614,0.320524024,0.627367979,0.263754253,-0.206496377,-0.170662175,-0.170259157,-0.037080879,-0.512790416,-0.094094402
3998,이영하,2024,P,0,-0.283817156,-0.162486387,-0.137365106,0.48911187,0.273818764,0.101684041,0.276269094,0.173938275,-0.104509932,0.921137595,0.238145269,-0.720591136,-0.619119162,-0.201143595,-0.115557528,-0.61478024,-0.328434942
