Rank,Name,Year,Position,WAR_z,oWAR_z,dWAR_z,득점_z,안타_z,홈런_z,타점_z,도루_z,볼넷_z,삼진_z,타율_z,출루율_z,장타율_z,OPS_z,R/ePA_z,wRC+_z
1001,강태율,2021,C,-0.791277326,-0.747495854,-0.334306528,-1.116423683,-1.102453781,-0.591116382,-0.87513798,-0.599523581,-0.944519708,-1.10059709,-2.99783298,-2.273996247,-1.126206018,-1.68765319,-1.833719479,-1.840872355
1009,나승엽,2021,3B,-0.797471222,-0.836653609,0.084195718,-0.551824978,-0.676682956,-0.450948227,-0.695024836,-0.456440739,-0.523675241,-0.37967763,-0.588734364,-0.594576266,-0.685363419,-0.711084611,-0.695750401,-0.730441848
1019,이해창,2021,C,-0.809859016,-0.855758843,0.116388198,-1.003503942,-0.960530173,-0.731284537,-0.911160608,-0.599523581,-1.070773048,-1.006564117,-1.29059774,-2.291674352,-1.218475399,-1.758419029,-2.084458428,-2.094752834
1024,조한민,2021,SS,-0.82224681,-0.677443332,-0.817193734,-0.589464892,-0.636133354,-0.030443762,-0.406843807,-0.170275056,-0.565759688,0.372586154,-0.721519327,-0.789035422,0.544894999,0.060263036,-0.174984891,-0.123026871
1031,이천웅,2021,CF,-0.828440707,-0.804811554,-0.237729086,-0.401265324,-0.413110541,-0.450948227,-0.478889064,-0.170275056,-0.060746328,-0.693120873,-0.683580766,-0.311726586,-0.716119879,-0.61908902,-0.502874287,-0.431479789
1033,김태훈,2021,1B,-0.834634603,-0.785706321,-0.366499008,-0.928224115,-0.73750736,-0.591116382,-0.839115351,-0.456440739,-1.028688601,-0.818498171,-0.095533073,-1.177953733,-0.080486363,-0.527093429,-0.81147607,-0.849077586
1034,강상원,2021,CF,-0.834634603,-0.702916977,-0.785001254,-0.890584201,-1.061904178,-0.731284537,-0.983205866,-0.170275056,-0.734097474,-1.069252765,-2.409785286,-0.435473321,-2.387220896,-1.822108285,-1.1972283,-1.193121226
1035,박정현,2021,SS,-0.834634603,-0.919442954,0.309543081,-0.77766446,-0.717232559,-0.731284537,-0.731047465,-0.456440739,-0.734097474,-0.411021954,-0.740488608,-1.177953733,-1.095449558,-1.227675236,-1.312953969,-1.307011534
1036,이학주,2021,SS,-0.834634603,-0.626496043,-1.171311019,-0.514185065,-0.494209746,-0.170611917,-0.334798549,-0.313357897,-0.523675241,0.497963451,-0.550795803,-0.824391632,-0.059982056,-0.371408583,-0.502874287,-0.538251953
1039,조용호,2021,LF,-0.8408285,-0.562811932,-1.525428303,1.518370272,0.904751534,-0.731284537,0.673835055,1.117470519,2.001391558,1.250227235,0.01828261,0.466110037,-0.695615572,-0.29356616,-0.059259223,-0.099299723
1043,장지승,2021,LF,-0.847022397,-0.823916787,-0.237729086,-0.890584201,-0.91998057,-0.591116382,-0.87513798,-0.313357897,-0.818266368,-0.661776549,-1.043997095,-0.912782157,-0.972423716,-1.03660747,-1.004352185,-0.981949613
1047,오재원,2021,2B,-0.847022397,-0.944916598,0.341735561,-0.928224115,-0.899705769,-0.731284537,-0.87513798,-0.313357897,-0.860350814,-0.849842495,-1.29059774,-1.672940675,-1.362005548,-1.609810767,-1.737281421,-1.726982046
1050,오선진,2021,SS,-0.859410191,-0.696548565,-0.945963656,-0.965864028,-0.960530173,-0.731284537,-0.983205866,-0.599523581,-0.986604154,-1.163285738,-0.39904156,-0.700644897,-1.300492627,-1.178139149,-1.120077854,-1.15041236
1052,이홍구,2021,C,-0.865604088,-0.964021831,0.373928042,-1.003503942,-0.960530173,-0.591116382,-0.87513798,-0.599523581,-1.028688601,-0.536399252,-1.347505582,-2.344708667,-1.259484013,-1.807955117,-2.123033651,-2.116107267
1056,배성근,2021,SS,-0.877991881,-0.473654177,-2.137085432,-0.36362541,-0.757782161,-0.591116382,-0.731047465,-0.456440739,-0.523675241,-0.285644657,-0.588734364,-0.25869227,-0.623850498,-0.534170013,-0.425723841,-0.514524806
1058,고종욱,2021,LF,-0.877991881,-0.651969688,-1.30008094,-0.213065756,-0.169812927,-0.450948227,-0.406843807,-0.313357897,-0.439506348,-0.473710603,0.606330303,0.006479305,-0.131747131,-0.088345226,-0.136409669,-0.184717454
1062,허관회,2021,C,-0.884185778,-0.747495854,-0.817193734,-1.003503942,-0.899705769,-0.731284537,-0.983205866,-0.599523581,-0.565759688,-0.724465198,-0.85430429,0.112547936,-1.546544311,-1.022454303,-0.618599956,-0.588078963
1063,백용환,2021,C,-0.884185778,-0.747495854,-0.817193734,-0.77766446,-0.899705769,-0.170611917,-0.911160608,-0.599523581,-0.649928581,-0.5990879,-1.802768312,-1.107241313,-0.511076809,-0.796003617,-0.792188459,-0.768405285
1080,강진성,2021,1B,-0.908961365,-0.594653988,-1.718583186,0.690292172,0.904751534,0.249892548,0.313608768,0.688221994,0.402182585,0.717373722,0.264883255,0.130226041,0.093800246,0.116875707,0.114329281,0.073908454
1084,최민재,2021,LF,-0.921349159,-0.843022021,-0.52746141,-1.078783769,-1.102453781,-0.731284537,-0.983205866,-0.313357897,-1.028688601,-1.163285738,-2.940925138,-3.087189079,-2.264195054,-2.798676864,-2.990976168,-2.984520868
1085,이동훈,2021,CF,-0.921349159,-0.862127254,-0.430883969,-0.852944287,-0.940255371,-0.731284537,-0.983205866,-0.313357897,-0.986604154,-1.037908441,-0.873273571,-1.124919418,-1.362005548,-1.390436666,-1.390104415,-1.363956689
1086,노태형,2021,2B,-0.921349159,-0.887600898,-0.269921567,-0.928224115,-1.041629377,-0.731284537,-1.019228494,-0.599523581,-0.860350814,-0.943875468,-2.258031043,-1.743653095,-2.059151985,-2.119324809,-2.007307982,-2.021198676
1088,프레이타스,2021,1B,-0.921349159,-0.804811554,-0.720616293,-0.664744719,-0.413110541,-0.450948227,-0.550934321,-0.599523581,-0.818266368,-0.505054927,0.45457606,-0.453151426,0.339851929,0.053186452,-0.15569728,-0.106417867
1089,이도윤,2021,3B,-0.927543056,-0.913074543,-0.205536606,-0.965864028,-0.91998057,-0.731284537,-0.983205866,-0.456440739,-0.944519708,-0.849842495,-1.138843497,-1.743653095,-1.700326613,-1.871644372,-1.988020371,-1.992726099
1092,보어,2021,1B,-0.933736953,-0.90033772,-0.302114047,-0.890584201,-0.798331763,-0.310780072,-0.442866435,-0.599523581,-0.649928581,-0.473710603,-1.233689899,-1.018850788,-0.623850498,-0.838463121,-0.888626516,-0.813486865
1097,민병헌,2021,CF,-0.946124746,-0.734759032,-1.203503499,-0.965864028,-0.980804974,-0.731284537,-0.983205866,-0.599523581,-0.860350814,-1.069252765,-0.85430429,-0.541541951,-0.80838926,-0.774773866,-0.734325624,-0.796877862
1101,이원재,2021,1B,-0.952318643,-0.881232487,-0.52746141,-1.041143856,-0.838881366,-0.731284537,-0.803092722,-0.456440739,-1.070773048,-1.069252765,-0.076563793,-1.284022364,-0.80838926,-1.07199039,-1.312953969,-1.333111397
1102,박대온,2021,C,-0.95851254,-0.823916787,-0.817193734,-1.003503942,-0.778056962,-0.731284537,-0.87513798,-0.599523581,-0.944519708,-0.755809522,-0.436980121,-1.425447204,-1.197971092,-1.39751325,-1.602268141,-1.610719023
1106,김창평,2021,CF,-0.970900333,-0.932179776,-0.334306528,-0.928224115,-1.102453781,-0.731284537,-1.019228494,-0.313357897,-1.070773048,-1.225974387,-2.940925138,-3.670566546,-2.674281193,-3.31526749,-3.646754958,-3.582444986
1107,김동엽,2021,LF,-0.970900333,-0.906706132,-0.463076449,-0.401265324,-0.250912132,-0.170611917,-0.190708034,-0.313357897,-0.692013028,-0.097578711,0.056221171,-0.647610582,0.104052399,-0.187417401,-0.387148618,-0.445716078
1115,김휘집,2021,2B,-0.989482024,-0.823916787,-0.978156136,-0.815304374,-0.960530173,-0.591116382,-0.767070094,-0.456440739,-0.565759688,-0.693120873,-2.011430397,-0.771357317,-1.587552925,-1.404589834,-1.100790243,-1.079230918
1130,정의윤,2021,LF,-1.045227095,-0.836653609,-1.203503499,-0.36362541,-0.372560939,0.249892548,-0.190708034,-0.599523581,-0.649928581,-0.254300333,-0.095533073,-0.842069737,0.298843315,-0.13080473,-0.367861006,-0.381652779
1133,나지완,2021,LF,-1.057614889,-0.77933791,-1.525428303,-1.041143856,-0.879430968,-0.731284537,-0.803092722,-0.599523581,-0.523675241,-0.505054927,-1.423382704,0.024157411,-1.72083092,-1.178139149,-0.67646279,-0.659260406
1134,황대인,2021,3B,-1.057614889,-0.830285198,-1.30008094,-0.024866187,0.215408295,1.090901478,0.565767168,-0.599523581,-0.355337455,0.529307776,0.056221171,-0.700644897,0.790946682,0.265483969,-0.020684,-0.025745566
1143,유로결,2021,LF,-1.119553857,-1.110495287,-0.237729086,-0.740024547,-0.859156167,-0.591116382,-0.803092722,-0.313357897,-0.776181921,-0.191611684,-1.745860471,-1.849721725,-1.197971092,-1.567351264,-1.698706199,-1.705627614
1144,정진기,2021,RF,-1.125747754,-0.906706132,-1.26788846,-0.137785928,-0.271186933,0.109724393,-0.29877592,0.258973469,-0.692013028,-0.191611684,-0.228318036,-1.018850788,0.175817474,-0.286489576,-0.54144951,-0.580960819
1151,이원석,2021,CF,-1.187686722,-1.07228482,-0.752808773,-0.702384633,-0.73750736,-0.591116382,-0.731047465,-0.027192214,-0.776181921,-0.066234387,-1.138843497,-1.496159624,-1.156962479,-1.39751325,-1.505830084,-1.513437718
1157,임종찬,2021,RF,-1.392085317,-1.288810797,-0.720616293,-0.815304374,-0.73750736,-0.591116382,-0.767070094,-0.599523581,-0.607844134,0.121831559,-1.556167667,-1.65526257,-1.300492627,-1.56027468,-1.640843364,-1.636818886
300,이정후,2022,CF,4.301543336,4.393009402,0.543869433,2.180261425,2.607263321,2.686856935,3.06202728,0.11962852,2.090224994,-0.529935525,2.07625443,2.049812584,2.538093424,2.537416772,2.461806632,2.560455782
302,나성범,2022,RF,3.408699583,3.376666987,0.89544078,2.462611388,2.350375112,2.385174753,2.477177258,0.270432956,1.991861465,2.702064438,1.532891736,1.704242269,1.804714408,1.904124675,1.916329914,1.960371498
308,피렐라,2022,LF,3.122531714,3.527013498,-1.105811505,2.865968478,2.58750269,3.441062391,2.915814775,1.627672888,1.549225584,0.978331124,1.945097917,1.867933471,2.428633869,2.39013954,2.314947515,2.179914529
309,오지환,2022,SS,3.048128068,2.86548885,1.517451625,1.776904335,1.421625431,2.988539118,2.111645994,2.381695072,1.893497936,1.778635877,0.577322862,0.885786259,1.3887681,1.292924162,1.265953826,1.423710755
318,최지훈,2022,CF,2.69327991,2.047603829,3.518703911,2.502947097,2.212050691,0.725922751,1.161264708,4.040543877,1.155771467,0.855207316,1.233105423,0.976725815,0.918092015,1.013097421,0.993215467,0.91388305
320,양의지,2022,C,2.56164269,2.432490898,1.138836328,1.212204409,1.184497853,2.234333662,2.367517879,-0.181980354,1.795134406,-0.037440293,0.839635886,1.304108219,1.498227655,1.535931595,1.517712312,1.465179994
321,박성한,2022,SS,2.510132473,2.113756294,2.355814069,1.494554372,1.698274272,-0.480805978,0.978499076,1.175259577,1.795134406,0.978331124,1.120685555,1.213168663,0.337956375,0.718542957,0.825376477,0.735809258
322,최정,2022,3B,2.470068971,2.492629502,0.462737583,1.97858288,0.967130907,3.139380209,2.111645994,1.175259577,2.090224994,1.440045405,0.521112928,1.413235687,1.771876541,1.764211304,1.811430545,1.682283658
327,김혜성,2022,2B,2.321261679,1.927326621,2.30172617,2.018918589,2.034205008,-0.179123796,0.686074065,4.492957187,1.155771467,1.039893028,1.495418447,1.17679284,0.655389084,0.91736722,0.909295972,0.979745959
339,박병호,2022,1B,2.023647095,1.710827645,1.841979023,1.655897208,1.125215959,4.496950029,2.513730384,0.11962852,0.811499115,2.517378726,0.689742729,0.740282968,2.362958137,1.889396951,1.706531176,1.570072776
342,소크라테스,2022,CF,1.989306951,2.179908759,-0.40266881,2.099590007,1.955162482,1.781810389,1.74611473,1.175259577,0.516408528,0.978331124,1.364261935,0.831222525,1.651471031,1.447565255,1.307913574,1.340772277
346,한유섬,2022,RF,1.949243449,1.764952389,1.274056077,1.252540118,1.184497853,2.385174753,2.586836637,-0.483589228,2.090224994,2.702064438,0.483639639,1.158604929,1.476335744,1.462292979,1.496732438,1.396877718
352,김현수,2022,LF,1.829052944,2.131797876,-0.943547806,1.897911462,1.757556167,2.686856935,2.806155395,-0.332784791,2.336133817,0.393493036,0.89584582,1.213168663,1.421605966,1.447565255,1.412812943,1.587148345
354,박해민,2022,CF,1.823329587,1.205663368,3.167132563,2.664289933,2.053965639,-0.329964887,0.722627191,2.984912819,1.008226173,1.101454932,0.952055754,0.703907145,0.272280642,0.468171663,0.489698496,0.623598375
355,터크먼,2022,CF,1.806159514,1.951382062,-0.240405111,2.301268552,2.073726271,1.027604933,0.503308433,2.230890635,1.991861465,1.686293021,0.952055754,1.049477461,0.950929881,1.064644452,1.077134962,1.099274943
356,문보경,2022,3B,1.800436157,1.608592017,1.274056077,0.849183028,1.322822274,0.57508166,0.978499076,0.421237393,1.155771467,0.208807324,1.439208513,1.340484042,1.180794946,1.337107331,1.307913574,1.474937462
365,박동원,2022,C,1.714585796,1.524397971,1.247012127,0.849183028,0.631200172,1.93265148,1.015052202,-0.483589228,1.057407938,1.409264453,0.071433458,0.467464298,1.016605614,0.873184051,0.867336224,0.904125582
373,박건우,2022,CF,1.64018215,1.867188016,-0.646064358,0.849183028,1.500667957,0.725922751,1.161264708,-0.181980354,1.008226173,0.393493036,1.83267805,1.813369737,1.257416634,1.580114764,1.643591554,1.606663281
385,홍창기,2022,RF,1.457034714,1.079372298,2.031286672,1.817240044,1.263540379,-0.631647069,0.795733444,1.326064014,1.745952642,0.793645412,0.89584582,1.485987333,0.129983221,0.689087511,0.972235593,1.140744182
386,이대호,2022,DH,1.445587999,1.560481134,-0.186317212,0.889518737,2.33061448,2.686856935,2.623389763,-0.634393665,0.959044409,0.208807324,1.738994827,1.285920308,1.739038675,1.690572688,1.538692185,1.421271388
389,박찬호,2022,SS,1.394077782,1.301885135,0.733177081,2.018918589,1.441386063,-0.179123796,0.576414685,5.699392682,1.647589113,0.547397796,0.633532795,0.649343411,-0.023260155,0.247255814,0.279899758,0.308920031
391,장성우,2022,C,1.382631068,1.428176204,0.111166236,0.687840192,0.650960803,1.93265148,0.941945949,-0.483589228,1.40168029,0.91676922,0.40869306,0.813034613,1.04944348,1.035189006,1.014195341,0.891928747
392,푸이그,2022,RF,1.354014281,1.78900783,-1.646690501,1.373547245,1.382104168,2.385174753,1.599902224,0.270432956,1.696770877,1.563169213,0.727216018,1.067665372,1.432551922,1.396018224,1.412812943,1.487134297
403,김주원,2022,SS,1.26816392,0.670429788,2.977824915,0.163475975,-0.001140036,0.725922751,0.649520938,0.873650704,0.31968147,1.224578741,-0.28456279,0.412900564,0.491199752,0.497627109,0.657537487,0.630916476
408,김선빈,2022,2B,1.222377061,1.434190064,-0.673108308,0.808847319,1.658753009,-0.329964887,1.161264708,1.326064014,2.041043229,-0.068221245,0.914582464,1.17679284,0.075253444,0.527082555,0.67851736,0.694340019
409,정은원,2022,2B,1.216653703,1.620619738,-1.538514702,1.454218663,1.54018922,0.424240569,0.722627191,0.873650704,3.02467852,1.840197781,0.671006085,1.249544485,0.272280642,0.689087511,0.846356351,0.860216975
410,조용호,2022,RF,1.199483631,0.886928764,1.679715324,0.849183028,1.678513641,-0.329964887,0.539861559,0.11962852,1.254134996,0.76286446,1.308052001,1.194980751,0.425524019,0.770089988,0.825376477,0.733369891
411,안치홍,2022,2B,1.199483631,1.620619738,-1.619646551,1.615561499,1.559949852,1.329287115,1.051605329,0.421237393,1.352498525,0.085683516,0.858372531,0.831222525,1.016605614,1.020461283,0.972235593,0.88948938
412,문성주,2022,DH,1.193760274,0.83280402,1.896066923,0.970190155,0.749763961,0.122558387,0.43020218,0.722846267,1.352498525,-0.406811717,1.214368778,1.686054357,0.863362238,1.263468715,1.391833069,1.565194042
424,김지찬,2022,2B,1.090739841,0.953081229,0.86839683,1.252540118,0.789285224,-0.78248816,-0.154647842,3.135717256,1.057407938,0.45505494,0.783425952,0.958537904,-0.121773755,0.306166707,0.447738749,0.37478294
427,노진혁,2022,3B,1.073569769,1.470273227,-1.538514702,0.76851161,0.986891538,1.480128207,1.673008477,-0.332784791,1.057407938,1.717073973,0.783425952,0.813034613,1.224578768,1.153010791,1.056155088,1.030972666
430,추신수,2022,DH,1.062123054,1.079372298,0.165254136,1.857575753,0.888088381,1.630969298,1.051605329,1.627672888,2.336133817,1.563169213,0.389956416,1.340484042,0.950929881,1.182466238,1.349873321,1.277348734
434,강승호,2022,2B,1.033506267,0.808748578,1.274056077,0.929854446,1.105455327,0.725922751,1.197817834,1.326064014,0.270499705,1.563169213,0.483639639,0.030954426,0.611605262,0.423988493,0.300879632,0.404055344
436,유강남,2022,C,1.02778291,0.904970345,0.787264981,0.929854446,0.888088381,0.424240569,0.649520938,-0.634393665,0.516408528,1.501607309,0.315009837,0.321961007,0.086199399,0.188344922,0.237940011,0.347949903
439,한동희,2022,3B,1.016336195,1.398106902,-1.484426802,0.486161647,1.559949852,1.329287115,1.307477213,-0.634393665,0.467226763,0.45505494,1.289315356,0.922162081,1.257416634,1.219285546,1.140074584,1.043169501
440,박민우,2022,2B,1.00488948,0.97112281,0.381605734,1.212204409,0.848567118,-0.179123796,0.320542801,2.532499509,0.909862644,0.178026372,0.539849572,0.776658791,0.173767043,0.431352355,0.531658244,0.482115089
449,최형우,2022,DH,0.941932549,0.892942625,0.435693634,0.970190155,1.164737222,1.329287115,1.526795972,-0.483589228,2.434497346,1.316921597,0.483639639,1.049477461,0.852416282,0.998369698,1.056155088,1.084638741
451,렉스,2022,RF,0.913315762,0.941053508,0.084122286,0.042468847,0.21622691,0.424240569,0.174330295,-0.181980354,0.122954411,-0.160564101,1.720258182,1.849745559,1.662416987,1.867305367,1.89535004,1.809130743
453,마티니,2022,LF,0.907592404,1.524397971,-2.566184794,1.454218663,1.777316798,1.630969298,2.038539741,1.175259577,1.352498525,1.132235884,1.083212266,1.031289549,1.290254501,1.2855603,1.223994079,1.177334687
458,허경민,2022,3B,0.856082188,1.24174653,-1.565558652,1.131532991,1.263540379,0.424240569,1.124711581,0.873650704,0.614772057,-0.283687909,0.952055754,0.940349993,0.600659306,0.784817711,0.846356351,0.991942794
459,오재일,2022,1B,0.838912116,0.916998066,-0.132229312,1.050861573,1.283301011,2.385174753,2.367517879,-0.332784791,1.647589113,2.57894063,0.558586217,0.667531323,1.618633165,1.359198916,1.223994079,1.109032411
463,김재환,2022,LF,0.821742044,1.193635647,-1.484426802,1.333211536,0.986891538,2.686856935,1.563349098,-0.332784791,1.844316171,2.57894063,0.183853325,0.576591766,1.279308545,1.094099899,1.035175215,1.179774054
483,최재훈,2022,C,0.707274896,0.465958533,1.274056077,0.284483102,0.394072594,-0.028282705,0.02811779,-0.483589228,1.008226173,0.485835892,-0.28456279,0.558403855,-0.450152419,-0.076754096,0.216960137,0.230860287
484,손아섭,2022,RF,0.701551538,0.399806068,1.517451625,1.655897208,1.79707743,-0.179123796,0.686074065,0.421237393,1.745952642,0.824426364,0.727216018,0.703907145,0.261334687,0.460807801,0.489698496,0.467478887
485,알포드,2022,LF,0.695828181,1.043289136,-1.403294953,0.687840192,0.394072594,1.329287115,0.759180317,0.11962852,0.467226763,1.255359693,0.89584582,0.976725815,1.815660363,1.616934072,1.496732438,1.36272658
488,채은성,2022,1B,0.650041322,0.688471369,0.002990437,0.687840192,1.520428589,1.027604933,1.965433488,0.270432956,0.172136176,1.193797789,1.083212266,0.831222525,1.02755157,1.027825144,0.993215467,1.138304815
491,배정대,2022,CF,0.592807748,0.69448523,-0.321536961,1.333211536,1.461146694,0.122558387,0.978499076,2.230890635,1.500043819,2.363473966,0.521112928,0.558403855,0.140929177,0.320894431,0.363819254,0.27720826
493,류지혁,2022,3B,0.558467604,0.712526811,-0.564932509,0.970190155,0.986891538,-0.480805978,0.686074065,0.57204183,1.598407348,1.039893028,0.671006085,1.104041195,0.031469622,0.468171663,0.657537487,0.687021918
498,김현준,2022,CF,0.518404102,0.658402067,-0.510844609,1.050861573,0.769524592,-0.78248816,-0.264307222,0.270432956,1.057407938,0.947550172,0.689742729,1.031289549,0.075253444,0.468171663,0.657537487,0.567492934
499,이창진,2022,LF,0.512680745,0.586235742,-0.186317212,1.010525864,0.848567118,0.273399478,0.686074065,-0.181980354,0.86068088,0.424273988,1.176895489,1.194980751,0.644443128,0.91736722,0.951255719,0.982185326
500,노시환,2022,3B,0.512680745,0.55616644,-0.078141413,0.970190155,1.204258485,0.122558387,1.088158455,0.270432956,1.204953232,1.409264453,0.802162597,0.849410436,0.425524019,0.630176618,0.67851736,0.687021918
501,고승민,2022,RF,0.506957387,0.393792208,0.625001282,0.002133138,0.255748173,-0.028282705,0.02811779,-0.483589228,0.073772647,-0.068221245,1.457945158,1.322296131,1.202686857,1.344471193,1.328893448,1.218803926
502,김준태,2022,C,0.506957387,0.592249602,-0.294493011,-0.118873989,0.038381227,-0.179123796,-0.08154159,-0.332784791,0.467226763,0.855207316,0.65226944,0.940349993,0.655389084,0.821637019,0.846356351,0.772399763
504,황재균,2022,3B,0.472617243,0.652388207,-0.700152258,1.131532991,1.480907326,0.725922751,1.270924087,0.270432956,1.450862054,1.532388261,0.446166349,0.485652209,0.403632108,0.468171663,0.468718622,0.382101041
505,강민호,2022,C,0.472617243,0.526097138,-0.105185362,0.284483102,0.809045855,1.178446024,1.34403034,-0.634393665,0.86068088,0.270369228,0.371219771,0.394712653,0.721064816,0.644904341,0.573617991,0.501630025
512,김도영,2022,3B,0.403936954,-0.063261186,2.19355037,0.244147393,-0.159225088,-0.329964887,-0.373966601,1.326064014,-0.073772647,0.393493036,-0.022249765,0.067330249,0.206604909,0.166253337,0.195980263,0.225981553
517,김강민,2022,CF,0.392490239,0.297570441,0.516825483,-0.280216825,-0.139464457,-0.028282705,-0.410519727,-0.483589228,-0.270499705,-0.314468861,1.214368778,1.213168663,1.158903035,1.270832577,1.265953826,1.162698485
519,강한울,2022,3B,0.381043525,0.393792208,0.030034387,0.002133138,0.235987542,-0.631647069,-0.118094716,-0.031175917,-0.172136176,-0.037440293,1.58910167,1.213168663,0.600659306,0.895275635,0.888316098,0.826065837
525,송성문,2022,3B,0.36959681,0.123168488,1.192924228,1.454218663,1.461146694,1.178446024,1.819220983,-0.634393665,1.057407938,0.485835892,0.165116681,-0.114548865,0.305118509,0.158889475,0.028141273,0.079619532
529,전준우,2022,LF,0.352426738,0.880914904,-2.322789246,1.696232917,1.619231746,0.876763842,1.417136592,0.270432956,0.565590292,0.732083508,1.233105423,0.758470879,1.115119213,1.057280591,0.930275846,0.843141406
534,박세혁,2022,C,0.312363236,0.29155658,0.165254136,0.082804556,0.512636383,-0.329964887,0.43020218,-0.332784791,0.467226763,0.670521604,0.183853325,0.212833539,-0.296909042,-0.113573404,-0.055778222,0.038150293
537,라가레스,2022,LF,0.283746449,0.14722393,0.679089182,-0.280216825,-0.080182562,0.122558387,0.101224042,-0.181980354,-0.467226763,-0.960868853,1.439208513,0.976725815,1.323092367,1.2855603,1.140074584,1.050487602
543,오윤석,2022,2B,0.220789518,-0.111372069,1.571539525,-0.320552534,0.117423753,0.122558387,0.283989674,-0.332784791,0.516408528,0.6089597,-0.078459699,0.249209362,-0.001368244,0.099978582,0.175000389,0.077180165
549,김인태,2022,RF,0.197896088,0.063029883,0.652045232,-0.239881116,-0.060421931,-0.028282705,-0.154647842,-0.483589228,0.86068088,-0.068221245,0.165116681,1.049477461,-0.077989933,0.372441462,0.594597865,0.723612423
553,심우준,2022,SS,0.157832586,0.237431836,-0.321536961,1.534890081,0.631200172,-0.179123796,0.174330295,2.834108382,0.959044409,0.793645412,0.033960168,0.140081894,-0.450152419,-0.246122913,-0.202637339,-0.266770584
556,김태군,2022,C,0.152109229,0.044988302,0.516825483,-0.441559661,-0.001140036,-0.480805978,-0.154647842,-0.634393665,-0.31968147,-0.468373621,1.120685555,0.90397417,0.403632108,0.637540479,0.657537487,0.591886604
557,정수빈,2022,CF,0.146385872,-0.003122581,0.706133132,1.091197282,0.868327749,-0.329964887,0.43020218,1.627672888,0.762317351,0.208807324,0.389956416,0.267397273,-0.13271971,0.018976105,0.028141273,0.118649404
558,김재성,2022,DH,0.146385872,0.219390255,-0.294493011,-0.602902497,-0.139464457,-0.329964887,-0.118094716,-0.634393665,-0.270499705,-0.283687909,1.813941405,1.704242269,1.202686857,1.499112287,1.517712312,1.406635186
560,이재원,2022,DH,0.134939157,0.261487278,-0.564932509,0.002133138,-0.218506983,1.178446024,0.503308433,-0.181980354,-0.270499705,0.855207316,-0.265826145,0.140081894,1.202686857,0.865820189,0.888316098,0.979745959
569,이원석,2022,3B,0.100599013,0.117154627,-0.078141413,0.002133138,0.315030068,0.725922751,1.124711581,-0.634393665,0.467226763,0.639740652,0.539849572,0.685719234,0.80863246,0.821637019,0.783416729,0.704097487
575,이지영,2022,C,0.066258868,0.044988302,0.111166236,0.284483102,1.00665217,-0.480805978,0.283989674,-0.483589228,-0.172136176,-0.160564101,0.539849572,-0.096360953,-0.13271971,-0.128301127,-0.223617212,-0.183832105
576,김인환,2022,1B,0.060535511,-0.237663139,1.355187927,0.687840192,0.848567118,1.630969298,0.905392823,-0.332784791,0.024590882,1.901759685,0.427429705,-0.059985131,0.80863246,0.519718694,0.34283938,0.360146738
581,구자욱,2022,RF,0.031918724,0.327639743,-1.322163103,1.534890081,1.164737222,-0.028282705,0.320542801,1.024455141,0.172136176,1.07067398,1.027002332,0.576591766,0.633497173,0.659632064,0.594597865,0.526023695
597,김휘집,2022,SS,-0.031038207,0.526097138,-2.512096894,0.36515452,0.255748173,0.424240569,0.247436548,-0.634393665,0.762317351,2.024883493,-0.303299434,0.321961007,-0.077989933,0.077886998,0.258919885,0.30160193
601,김태연,2022,3B,-0.04820828,-0.147455232,0.435693634,0.607168774,0.710242698,0.273399478,0.868839697,-0.181980354,1.204953232,1.747854925,0.033960168,0.303773096,-0.067043977,0.077886998,0.154020516,0.150361175
602,김민식,2022,C,-0.04820828,-0.021164163,-0.132229312,-0.038202571,-0.238267614,-0.480805978,-0.044988463,-0.634393665,0.418044999,-0.129783149,-0.322036079,0.212833539,-0.504882196,-0.253486774,-0.09773797,-0.144802233
604,양석환,2022,1B,-0.04820828,0.231417976,-1.295119154,1.091197282,0.749763961,2.234333662,0.795733444,-0.483589228,0.418044999,1.593950165,0.108906747,0.012766515,0.972821792,0.659632064,0.552638118,0.669946349
605,박정현,2022,SS,-0.053931637,-0.580453184,2.355814069,-0.320552534,-0.218506983,-0.329964887,-0.373966601,0.270432956,-0.565590292,0.208807324,0.108906747,-0.350991712,-0.285963087,-0.334489252,-0.43341595,-0.427768806
606,하주석,2022,SS,-0.059654994,0.28554272,-1.565558652,0.76851161,1.065934064,-0.028282705,1.051605329,2.381695072,0.368863234,2.363473966,0.371219771,0.012766515,-0.0123142,-0.00311548,-0.076758096,-0.059424388
612,피터스,2022,CF,-0.088271781,0.002891279,-0.40266881,0.042468847,0.21622691,1.178446024,0.686074065,0.421237393,0.122954411,0.855207316,-0.190879567,-0.169112599,0.644443128,0.3650776,0.300879632,0.213784718
619,페르난데스,2022,DH,-0.122611926,-0.051233465,-0.348580911,0.849183028,1.895880587,0.122558387,1.74611473,-0.634393665,0.565590292,-0.129783149,1.326788646,0.813034613,0.622551217,0.747998403,0.67851736,0.818747736
632,노수광,2022,LF,-0.162675427,-0.315843324,0.652045232,0.082804556,0.21622691,-0.179123796,0.02811779,1.929281761,0.418044999,1.778635877,-0.172142922,-0.169112599,0.206604909,0.070523136,0.049121147,0.074740798
